Date,BLUJ.J,FDS.N,MORN.OQ,MSCI.N,IHS.N^G16,AXP.N,COF.N,DFS.N,029780.KS,CAB.AX,CIEL3.SA,4819.T,EEFT.OQ,FIS.N,GPN.N,GDOT.N,HPY.N^D16,MA.N,UEPS.OQ,RDCD3.SA^J12,TSS.N,V.N,WEX.N,WDIG.DE,FISV.OQ,8076.TWO,INGC.PA,6588.T,PAY.N,ZBRA.OQ,JKHY.OQ,TEMN.S,EPAY.OQ,VOCS.O^F14,4307.T,TCS.BO,EBIX.OQ,SLH.N^C16,ADVS.O^G15,SIM.CO,SSNC.OQ,DH.TO,DST.N,FICO.N,MSY.L^F12,ACIW.OQ,SONE.O^B12,MOVE.O^K14,RMV.L,SLGC.PA^D11,IRE.AX,ORC.ST^C12,MONY.L,FLT.N,3769.T,NTSP.O^G13,FDSA.L,MONI.L,ZG.OQ,RATE.N,ENV.N,CASS.OQ,MPLU3.SA,FITE.BO,WING.DE,GWRE.N,AWAY.O^L15,SPNS.OQ,LXFT.N,TRI.TO,8570.T,8253.T,EVTC.N,PAYS.L,VNTV.N,6287.T,6206.TW,XRO.NZ,TIG.L^K15,ELLI.N,035600.KQ,2120.T,TRLA.N^B15,POLA.BO,8018.HK,PAYP.L,WLN.PA,8519.T,TREE.OQ,KTC.BK,SYF.N,HAWK.OQ,HAWKB.O^E15,EDEN.PA,0327.HK,QTWO.N,BNFT.OQ,SLVX.SI,IPP.AX^B16,ZPG.L,8325.HK,046440.KQ,036800.KQ,YDLE.O^K15,CASH.OQ,WPG.L,EQN.L,FDC.N,LEJU.N,SQ.N,025770.KQ,060250.KQ,PYPL.OQ,034310.KS,DAL.MI,3611.TWO,8114.TW,BKFS.N,MYO.AX,GFTG.DE,SFUN.N,Z.OQ,GTO.AS,WK.N,2428.T,INFO.OQ,XTLY.N,TBBK.OQ,QIWI.OQ,FSMARTm.BK,NXGN.L,USDKRW WMCO Curncy,AUDUSD WMCO Curncy,USDBRL WMCO Curncy,USDJPY WMCO Curncy,EURUSD WMCO Curncy,USDTWD WMCO Curncy,USDCHF WMCO Curncy,USDINR WMCO Curncy,USDDKK WMCO Curncy,USDCAD WMCO Curncy,GBPUSD WMCO Curncy,USDSEK WMCO Curncy,NZDUSD WMCO Curncy,USDHKD WMCO Curncy,USDTHB WMCO Curncy,USDSGD WMCO Curncy,USDZAR WMCO Curncy,USDUSD WMCO Curncy
12-Jan-15,859,139.46,63.58,51.94,110.13,89.5,79.06,63.02,39350,4.54,38.83,,52.46,62.73,84.7,19.98,52.48,83.36,11.66,,33.66,260.02,96.99,37.605,71.97,109,90.02,,36.18,80.66,63,36.9,23.56,,,2512.05,21.19,51.69,31.7,171,55.24,35.84,96.47,70.96,,18.44,,,2125,,10.66,,225.9,141.41,,,2472,24.75,104.01,12.25,50.1,49.57,34.5,205.75,40.3,47.8,27.02,7.02,38.59,46.34,,,20.88,365,33.97,,109.5,16.3,29.75,42.03,21350,,44.97,159.55,2.06,885.5,16.07,,48.47,66.25,29.53,36.22,35.22,22.525,7.36,19.07,28.99,1.34,2.74,173.5,1.17,15800,30300,10.44,33.52,,,,12.18,,8700,36300,,18150,8.95,274,147,,,13.82,7.4,,68.24,15.3,,26.43,,,,,,1081.55,0.81585,2.66335,118.645,1.1818,31.839,1.01625,62.235,6.29495,1.19325,1.5139,8.08965,0.77665,7.75275,32.86,1.3354,11.5285,1
13-Jan-15,860,140.28,63.96,54.05,117.43,89.23,78.39,62.44,39350,4.63,37.48,1722,53.52,62.87,84.98,19.96,54.15,83.55,12.14,,33.87,260.78,96.94,37.875,72.22,113.5,90.35,805,35.94,82.54,63.51,31.9,22.5,,3660,2498.3,21.85,52.01,32.42,172.5,56.2,35.92,95.74,72.16,,18.35,,,2155,,9.98,,227.1,141.86,2187,,2508,21.5,104.23,12.36,51.01,50.14,34.53,204.7,39.685,47.74,26.93,7,38.8,46.71,2264,2044,20.87,371,34.33,2584,112,16.2,30,42.29,20250,1016,45.31,166.65,2,873.5,16.205,556,45.3,68.25,29.71,36.1,35.03,22.655,7.52,18.52,28.46,1.23,2.65,170.8,1.16,14950,30200,10.25,33.99,,,,12.31,,8590,34300,,17450,8.96,269.5,145.5,,,13.65,7.5,,66.32,14.86,2106,26.82,,,,,,1083.35,0.8154,2.63985,118.505,1.17815,31.822,1.0194,62.135,6.31415,1.19315,1.5175,8.05035,0.7734,7.75315,32.85,1.33475,11.4995,1
14-Jan-15,848,140.01,63.61,53.7,114.9,87.07,76.75,61.12,39500,4.32,37.85,1664,51.79,62.22,84.7,19.85,53.39,83.46,12.28,,33.63,255.56,97.23,37.69,71.79,114,88.75,786,35.5,81.23,63.18,31.55,21.14,,3590,2518.15,21.77,52.73,35.32,175,56.26,35.64,95.69,72.6,,18.47,,,2134,,9.93,,223.3,139.79,2165,,2470,20.25,104.2,12.47,50.44,50.23,34.89,203.3,39.2,47.58,26.41,7,39.38,46.35,2221,2021,20.3,346.25,33.73,2534,112.5,16.1,30,42.21,21150,1001,45.41,168.2,2,886,16.32,535,44.43,68,29.15,35.54,34.66,22.525,7.81,18.89,28.82,1.29,2.52,167.4,1.16,15250,29150,9.57,33.53,,,,11.94,,8800,35100,,17100,9.09,271,145,,,13.5,7.25,,65.06,14.89,2179,26.35,,,,,,1081.95,0.8159,2.60725,116.895,1.17875,31.7835,1.0189,62.175,6.3109,1.19575,1.52135,8.06675,0.7734,7.75415,32.76,1.3336,11.436,1
15-Jan-15,847,138.48,63.3,52.9,116.12,85.88,76.95,60.1,37550,4.35,37.38,1630,50.45,62.3,84.68,18.91,51.56,82.25,11.97,,33.27,253.13,93.46,37.735,71.72,113,89,802,34.17,81.28,62.52,28.7,21.85,,3665,2545,21.41,52.26,35.7,185,54.34,35.21,94.49,71.81,,17.84,,,2162,,9.82,,225.9,137.68,2184,,2480,21.25,95.51,12.3,48.81,50.28,34.8,204.2,39.69,45.6,26.18,6.71,39.03,46.69,2258,2026,20.14,358,33.54,2518,112,16.07,29.75,42.17,24000,1015,41.3,168.1,2.06,882.5,16.49,526,41.73,66.5,28.52,34.07,33.42,22.945,7.99,18.16,26.77,1.22,2.55,163.5,1.17,16100,29100,9.61,33.07,,,,11.39,,8800,35300,,17200,9.56,268,145.5,,,13.675,6.6,,66.09,15,2233,25.45,,,,,,1083.25,0.8227,2.61985,116.865,1.15875,31.7345,0.90895,61.995,6.41565,1.19165,1.51675,8.13815,0.7772,7.75385,32.74,1.3287,11.5025,1
16-Jan-15,860,140.23,64.16,54.06,116.64,86.04,76.65,60.17,37450,4.14,39,1586,50.51,63.29,87.62,19.51,53.09,83.8,12.02,,34.13,254.95,93.24,37.785,73.04,112.5,88.66,794,34.26,82.91,63.53,27.4,23.33,,3670,2531.9,22.19,52.14,36.95,183.5,55.5,35.07,95.12,73.89,,18.26,,,2155,,9.7,,237,139.72,2141,,2450,20,96.33,13.14,51.64,51.82,35.34,202.25,40.36,47.61,25.92,6.77,39.34,47.72,2235,1995,19.96,369.25,34.14,2484,111,16.1,29.5,42.4,24650,1014,42.04,163.75,2.05,869,16.25,523,42.77,65.25,28.99,34.64,33.97,23.21,7.95,18.55,27.42,1.22,2.52,160,1.15,15650,29100,9.65,32.78,,,,11.13,,8530,34100,,18000,9.6,270,144.5,,,13.52,6.81,,65.95,15.1,2291,25.99,,,,,,1077.17,0.82,2.6261,117.63,1.14975,31.5885,0.8533,62.005,6.46335,1.1972,1.5114,8.1518,0.77715,7.7539,32.57,1.3274,11.59125,1
19-Jan-15,850,,,,,,,,37600,4.14,38.18,1613,,,,,,,,,,,,38.47,,108,88.8,790,,,,27.75,,,3690,2509.75,,,,185.5,,35.29,,,,,,,2195,,10,,241,,2118,,2452,19,,,,,35.49,204.05,40.8,,,,,47.65,2192,1985,,365,,2464,112,16.18,28.75,,24250,1011,,167.8,2,887.5,16.235,528,,65.5,,,,24.045,7.74,,,1.22,2.52,158.9,1.13,15200,26850,,,,,,,,8460,33300,,18000,9.69,268,143.5,,,13.5,,,65.08,,2283,,,,,,,1078.04,0.82185,2.63055,117.55,1.16315,31.4835,0.8751,61.745,6.39085,1.19575,1.51585,8.1292,0.77745,7.75335,32.6,1.33375,11.647,1
20-Jan-15,840,139.43,64.17,53.7,114.12,87.26,77.39,60.87,36750,4.32,38.6,1600,49.79,63.29,87.09,20.15,52.89,84.26,11.97,,34.19,256.84,92.54,38.445,73.15,111,89.09,812,33.76,82.15,63.09,27.1,23.25,,3800,2499.55,23.51,51.29,37.75,187,54.51,34.93,95.9,73.58,,18.24,,,2211,,9.86,,243.3,137.02,2078,,2445,18.5,95.85,13.53,51.72,51.43,35.65,205.6,37.87,48.67,26.54,6.8,39.93,48.05,2224,2049,20.07,351.25,34.19,2574,115.5,16.1,29,42.66,27000,1035,41.38,167.15,2.02,899.5,16.225,547,41.13,64.25,29.1,34.29,33.68,24.59,7.49,18.47,26.46,1.225,2.6,156.8,1.14,15900,26550,9.81,32.48,,,,11.01,,8840,34450,,17800,9.69,266.5,147,,,13,6.67,,64.9,14.9,2251,25.66,,,,,,1088.3,0.81785,2.62515,118.345,1.15725,31.6385,0.8775,61.715,6.4226,1.2089,1.5192,8.1786,0.7695,7.7528,32.74,1.338,11.63015,1
21-Jan-15,837,139.02,63.72,53.57,114.44,87.67,77.21,60.84,37400,4.34,38.93,1606,49.6,62.73,86.62,19.87,52.74,83.72,11.78,,34.1,257.28,91.47,38.61,72.415,111.5,88.56,811,33.38,82.73,63.2,26.85,23.14,,3805,2511.35,23.38,51.8,37.83,188,52.98,34.54,95.45,78.02,,18.2,,,2253,,9.96,,249.8,137.4,2043,,2425,20,95.68,13.32,50.95,49.71,35.54,202.7,37.91,48.89,26.33,6.67,39.94,47.93,2208,2011,20.11,350,33.85,2598,115,16.04,28.75,42.89,25700,1007,41.27,166.4,2.03,893.5,16.295,538,41.14,64.75,29.18,33.8,33.17,24.585,7.43,18.26,25.14,1.23,2.61,156.2,1.14,15900,25800,9.75,32.17,,,,11.42,,8750,33050,,18350,9.485,262,145.5,,,13.035,6.9,,64.87,14.75,2240,25.66,,,,,,1083.3,0.81485,2.59275,117.765,1.15865,31.493,0.86165,61.615,6.4174,1.22855,1.5115,8.19145,0.76145,7.75135,32.58,1.33315,11.47875,1
22-Jan-15,830,142.89,65.55,54.37,116.57,84.37,76.2,57.32,37100,4.42,39.45,1626,51.62,63.84,88.35,20.01,54.32,84.38,11.91,,34.63,257.6,91.64,38.725,73.63,113,88.87,787,34.26,84.96,64.75,26.7,23.58,,3780,2512.75,23.49,53.2,36.39,188,54.22,35.49,96.88,79.46,,18.79,,,2310,,9.83,,253.9,141.44,2042,,2410,15,97.89,13.27,52.31,52.3,35.7,201.55,39.025,50.37,26.07,6.81,39.98,49.38,2195,2001,19.94,351,34.15,2624,114.5,16,29.25,44.2,24800,1005,42.38,170.05,2.02,925,16.295,539,42.2,65.75,29.05,34.72,33.85,24.835,7.36,17.99,24.96,1.25,2.66,150.8,1.12,15250,26300,9.86,32.3,,,,11.36,,8550,33150,,17750,9.48,265.5,148.5,,,13.17,7.13,,63.11,14.86,2279,25.56,,,,,,1084.95,0.8108,2.55705,117.92,1.14165,31.4325,0.8704,61.675,6.51885,1.23305,1.50855,8.1912,0.7549,7.7519,32.56,1.3351,11.3935,1
23-Jan-15,826,144.32,65.87,54.22,115.84,84.13,77.6,56.58,38800,4.43,38.57,1661,50.92,64.01,88.28,19.97,53.25,84.39,11.8,,34.86,258.29,94.13,38.95,74.06,112.5,91.29,801,33.01,84.19,64.14,27.55,23.61,,3780,2501.7,23.43,54.02,37.04,192.5,54.53,35.75,96.53,78.82,,18.85,,,2343,,9.91,,258,142.96,2081,,2404,14.25,105.93,13.29,52.9,52.24,35.13,196.75,39.55,50.8,27.13,6.7,39.33,49.39,2190,2020,20.29,346,35.1,2625,115,16.26,29.5,44.45,25800,1015,46.55,158.75,2.02,890,16.2,544,40.4,65.25,30.97,34.25,33.285,26.175,7.29,17.61,26.02,1.265,2.64,155,1.15,15600,26300,9.85,32.31,,,,11.2,,8760,34300,,17400,9.6,260.5,148.5,,,13.34,6.84,,62.12,14.33,2287,25.87,,,,,,1084.05,0.79465,2.5845,117.825,1.12495,31.2995,0.8773,61.535,6.61685,1.24015,1.50255,8.27165,0.749,7.7514,32.6,1.3443,11.39215,1
26-Jan-15,820,146.07,66.53,54.55,115.35,83.3,78.19,56.7,37700,,37.66,1651,50.19,64.05,88.86,19.94,52.71,83.6,11.86,,34.86,256.53,95.37,39.335,74.31,110,92.86,797,33.8,84.54,64.01,27.65,23.93,,3775,,23.54,54.82,37.38,191,54.71,35.67,96.4,78.67,,19.08,,,2350,,,,259,143.12,2066,,2390,16.75,104.495,13.2,52.87,51.55,34.83,,40.135,51.45,27.105,6.68,38.58,49.78,2163,1970,20.32,349,35.34,2676,113.5,16,29.75,44.61,24700,1006,46.02,,2,914.5,16.1,540,40.43,64.5,31.33,33.9,33.3,26.86,7.16,17.83,26.32,1.27,,169.5,1.13,15100,26800,9.62,32.36,,,,11.2,,9260,34050,,18100,10,258.5,145.5,,,13.53,7.05,,62.51,13.93,2275,25.83,,,,,,1080.85,0.79235,2.59665,118.435,1.1256,31.2715,0.89805,61.535,6.61955,1.24345,1.5051,8.31,0.74165,7.75205,32.57,1.34245,11.43875,1
27-Jan-15,835,145.85,66.5,54.28,114.09,82.4,76.77,55.74,38050,4.38,38.9,1699,50.18,63.14,88,19.81,52.16,81.77,11.69,,34.22,250.99,94.36,39.45,73.24,109.5,90.71,816,32.25,84.61,63.19,27.2,23.63,,3890,2502.8,22.76,52.5,37.9,191,53.44,35.76,94.83,79.28,,18.67,,,2443,,10.28,,259.7,140.77,2038,,2353,16.25,102.42,13.19,52.3,50.51,35.04,195.45,40,50.54,26.91,6.65,38.24,49.17,2199,2015,20.22,346.5,34.96,2628,113.5,15.9,29.75,45.55,24500,1002,45.1,159.35,2.04,924.5,16.2,544,40.83,63.75,31.32,33.69,33.19,26.025,6.97,17.7,25.31,1.285,2.96,190,1.13,15400,27150,9.72,32.41,,,,11.42,,9050,33800,,18100,9.91,262.5,146,,,13.01,6.91,,62.63,13.66,2327,26.41,,,,,,1079.8,0.79525,2.56685,117.495,1.14005,31.2635,0.90265,61.415,6.5296,1.239,1.52035,8.1713,0.7465,7.7524,32.52,1.33925,11.531,1
28-Jan-15,839,144.94,66.22,53.89,113.98,81.73,74.45,55.04,37400,4.6,39.11,1705,49.55,62.41,87.39,19.7,51.74,80.74,11.5,,36.42,246.36,92.16,39.475,72.84,110,92.09,811,31.99,84.175,62.62,27,23.38,,3925,2534.7,22.7,52.21,41.63,190,54.54,35.6,94.31,78.71,,18.47,,,2371,,10.29,,260.8,140.29,2051,,2351,15,98.24,12.86,52,48.03,34.74,195.8,40.07,50.22,26.64,6.55,37.81,49.1,2177,2019,20.21,341.25,35.1,2714,113.5,15.85,29.5,44.31,25500,1009,43.21,156.1,2,879.5,16.08,546,40.9,63.25,31.25,33.7,33.32,26.15,7.64,17.47,24.81,1.305,2.8,191.8,1.13,15650,27400,9.53,32.39,,,,10.94,,9060,35050,,18550,9.91,258.5,144,,,13.55,6.61,,63.43,13.18,2424,26.73,,,,,,1084.35,0.79605,2.58745,117.745,1.1341,31.2375,0.90505,61.3375,6.56385,1.24435,1.51795,8.23605,0.7459,7.75245,32.56,1.35235,11.5194,1
29-Jan-15,834,144.96,66.38,54.5,115.34,82,74.96,54.84,38300,4.34,40.22,1642,47.255,63.36,87.95,19.85,51.3,81.38,11.95,,36.7,248,93.08,39.435,73.87,109,93,748,31.13,83.67,62.65,27,23.84,,3905,2541.35,23.16,52.57,42.5,186,55.68,35.43,97.75,78.22,,18.8,,,2371,,10.3,,263,141.26,2026,,2365,14,98.31,13,52.78,48.93,34.75,195.65,40.055,50.96,25.9,6.53,38.73,48.84,2139,2009,20.34,345.5,34.81,2691,113,15.65,29.5,44.94,24300,968,43.19,146.3,2.01,827,16.2,537,40.76,62.75,31.23,33.92,33.34,25.7,7.59,17.53,24.89,1.32,2.67,190.7,1.1,14800,29200,9.51,33.99,,,,10.63,,9170,35150,,17750,9.92,257.5,146.5,,,13.55,6.41,,63.95,13.37,2301,26.3,,,,,,1093.6,0.77875,2.60065,118.065,1.1338,31.3905,0.9186,61.815,6.5656,1.257,1.5076,8.2533,0.7289,7.75225,32.73,1.3514,11.521,1
30-Jan-15,849,143.59,66.59,53.82,115.13,80.69,73.21,54.38,38200,4.35,40,1697,45.39,62.43,87.31,15.25,49.77,82.03,11.89,,35.37,254.91,92.05,39.72,72.53,108.5,92.68,733,31.39,83.46,61.37,28.05,24.77,,4025,2481,22.85,51.6,41.85,191.5,55.33,35.49,96.7,71.35,,18.47,,,2326,,10.33,,263,140.5,2060,,2400,13,96.92,12.48,51.47,43.82,34.75,201.5,40.675,50.1,25.49,6.42,39.02,48.76,2135,2002,20.06,344.5,34.39,2742,113,15.64,29.25,44.24,24700,990,42.68,148.65,2.01,828,16,527,41.18,62.25,30.86,33.36,33.11,25.52,7.27,17.88,24.19,1.31,2.77,180,1.07,14700,28500,9.22,33.47,,,,10.18,,8900,34700,,17150,9.95,261,146,,,13.66,6.11,,64.42,12.28,2164,26.25,,,,,,1093.6,0.77875,2.6842,117.465,1.12845,31.5135,0.92005,61.935,6.5969,1.26795,1.5019,8.27245,0.7258,7.75335,32.77,1.3531,11.631,1
2-Feb-15,840,144.31,67.34,54.36,117.15,82.13,74.42,55.31,37650,4.33,40.03,1669,46.59,63,88.71,14.96,50.85,82.98,11.92,,35.85,255.34,93.94,39.105,73.44,107.5,91.71,716,31.38,84.07,61.95,29.55,24.99,,3995,2512.8,23.1,52.07,41.39,190,54.55,35.86,97.06,76.41,,18.8,,,2325,,10.24,,267.1,143.06,2087,,2380,13.25,95.43,12.77,52.11,44.85,35.2,201.75,40.055,50.99,25.92,6.51,38.85,49.05,2120,1971,20.4,364.75,34.82,2625,113.5,16,29.25,44.85,26750,939,42,146.85,2,828,16,532,41.56,63.75,31.16,34,33.52,25.265,6.88,17.98,24.11,1.31,2.91,180,1.03,15300,28800,9,33.48,,,,10.08,,8700,35200,,16950,10.13,255.5,145,,,14.05,6.11,,63.14,12.79,2232,26.37,,,,,,1103.15,0.78195,2.69785,117.26,1.13435,31.606,0.9245,61.865,6.56245,1.25875,1.5036,8.2903,0.73045,7.75315,32.58,1.3514,11.5315,1
3-Feb-15,831,148.68,68.91,54.83,119.34,83.73,75.51,56.37,38950,4.4,40.5,1713,47.2,64.33,89.57,13.94,51.76,83.81,12.12,,36.57,259.79,98.99,39.615,74.49,107.5,91.02,723,32.03,86.63,63.12,29.5,25.99,,3975,2554.8,23.13,52.47,43.93,189.5,59.63,37.52,100.49,77.2,,19.31,,,2423,,10.41,,264.3,145.15,2060,,2390,15.25,104.52,12.97,52.31,48.87,35.9,199.15,41.7,51.66,25.5,7.02,39.66,48.93,2099,1951,20.81,373,35.68,2559,114.5,16.2,29.5,44.92,27600,888,46.07,139.8,1.98,840,15.99,524,42.68,65,31.13,36.03,35.62,25.405,6.93,18.18,24.93,1.3,2.92,178.9,1.01,16200,28700,9.14,33.97,,,,10.43,,8650,34950,,17100,10.37,257,144.5,,,14.195,6.38,,65.44,12.55,2244,26.41,,,,,,1097.45,0.769,2.70015,117.525,1.14485,31.5335,0.92405,61.71125,6.5022,1.24895,1.51135,8.23635,0.7272,7.75445,32.62,1.34695,11.402,1
4-Feb-15,835,147.77,68.86,55.13,119.95,83.61,75.3,56.76,38650,4.61,41.08,1686,48.11,64.49,89.04,14.71,52.3,84.18,12,,36.14,264.89,97.2,40.57,75.795,106.5,94.43,729,31.74,86.5,62.44,30.25,25.95,,4005,2514,23.03,52.84,43.96,189,60.81,38.64,100.78,78.01,,19.47,,,2396,,10.3,,261,147.32,2104,,2410,18.25,103.32,12.94,52.84,48.86,35.72,197.9,41.5,51.8,25.75,7.28,40.6,50.01,2165,2002,20.96,372.25,35.4,2573,115,16.12,29.5,44.94,27100,875,45.51,138.2,2.02,840,15.94,535,42.35,65.75,31.25,35.95,35.59,25.89,6.72,18.08,24.68,1.3,2.9,178.5,1.01,16500,29100,9,34.9,,,,10.44,,8650,35500,,17500,10.45,257.5,145.5,,,14.2,6.57,,66.16,13.09,2244,26.44,,,,,,1084.65,0.775,2.7273,117.515,1.14245,31.3695,0.92535,61.815,6.5159,1.25685,1.5214,8.25035,0.736,7.7523,32.63,1.3469,11.44155,1
5-Feb-15,830,148.41,69.69,55.5,122.05,84.73,75.78,57.5,38750,4.65,41.4,1745,47.7,64.01,90.7,14.84,53.09,85.82,12.41,,36.6,271.8,98.06,40.6,77.12,106.5,95.86,704,31.96,86.96,64.15,30.55,26.16,,4005,2551.9,23.37,54.21,44.08,188,61.4,38.67,102.88,78.39,,19.85,,,2444,,10.53,,259.3,149.47,2075,,2420,19.5,103.13,12.85,54.44,49.47,35.6,196.8,42.3,53.28,26.73,7.28,42.26,49.74,2150,1989,21,373.5,35.44,2480,115,16.1,30.75,45.11,26550,892,45.45,138.75,2.02,846.5,15.895,539,42.01,66.75,32,36.47,36.17,25.61,6.29,18.42,23.4,1.3,3.03,176.8,0.97,16400,29100,9.19,34.09,,,,9.95,,8750,34800,,17450,10.44,257.5,145,,,14.25,6.52,,65.56,13.4,2278,26.48,,,,,,1090.975,0.7807,2.7382,117.47,1.14305,31.476,0.92505,61.71,6.51245,1.24205,1.52875,8.27035,0.7381,7.75225,32.6,1.3452,11.2595,1
6-Feb-15,834,147.99,69.26,56.03,120.26,85.01,76.22,58.55,37200,4.6,41.66,1786,47.16,63.93,90.21,15.42,52.85,84.16,13.53,,36.48,267.42,98.09,40.605,76.98,105.5,94.29,723,32.45,87.15,63.58,30.35,26.41,,4090,2576,23.4,53.22,44.3,189.5,61,38.42,104.07,78.05,,19.99,,,2465,,10.57,,264.5,150.04,2357,,2440,19,100.65,13.06,54.37,49.41,34.9,181.95,42.02,52.98,27.18,7.18,42.93,49.87,2205,2034,21.28,385.5,35.36,2488,115.5,,30,45.55,25850,865,44.43,135.2,1.98,844.5,15.9,534,41.26,68.25,32.14,36.98,36.65,25.555,6.27,19.42,22.43,1.31,3.03,175.1,0.97,15550,28500,9.34,34.37,,,,9.94,,8640,32950,,17700,10.41,253,144,,,14.425,7.02,,65.4,13.2,2234,26.43,,,,,,1089.74,0.78075,2.77245,119.02,1.13445,31.4065,0.92505,61.7275,6.56175,1.24885,1.5267,8.364,0.73715,7.75225,32.62,1.3516,11.4809,1
9-Feb-15,824,148.52,68.34,56.91,117.84,84.98,76.72,58.7,36750,4.61,41.6,1785,46.81,63.61,89.83,15.2,52.35,84.59,13.09,,36.07,265.46,99.49,39.575,76.47,103.5,92.68,721,32.69,87.425,63.2,30.2,26.18,,4100,2515.15,23.39,52.88,43.84,190,60.88,37.9,103.82,77.51,,19.42,,,2454,,10.45,,260.2,146.62,2339,,2423,19.25,102.47,12.81,53.1,47.36,35.25,175.8,41.35,52.39,26.93,7.17,42,49.55,2250,2090,20.86,378.75,35.63,2485,115,16.1,30,44.62,25400,861,45.2,135.35,2,859,15.7,541,40.3,72.5,32.4,36.36,36.02,25.4,6.29,19.03,21.17,1.3,3.04,174.1,0.97,14850,27550,9.82,34.15,,,,9.84,,8130,30850,,17050,10.34,253,143,,,13.99,6.93,,65.4,13.35,2278,26.54,,,,,,1095.045,0.78215,2.78705,118.575,1.13355,31.5,0.92505,62.155,6.56695,1.24615,1.5242,8.35505,0.74235,7.75385,32.62,1.35345,11.60525,1
10-Feb-15,822,149.98,68.75,56.98,117.39,85.84,77.06,58.76,36700,4.65,42.4,1774,47.21,64.68,90.36,15.22,52.3,84.23,12.78,,36.49,264.55,98.77,40.65,77.5,102,94.72,702,32.89,88.09,64.31,30.1,26.18,,4110,2442.95,23.44,53.35,43.95,196.5,61.53,38.26,105.06,78.02,,19.67,,,2519,,10.56,,256.4,146.19,2303,,2475,19.5,102.3,12.78,53.72,46.63,33.66,173.5,41.64,53.18,27.12,7.08,42.91,49.76,2213,2044,20.67,381,35.73,2474,116,16.07,30,45.94,24150,877,45.05,135.6,1.96,870,15.935,545,40.51,75,33.11,36.67,36.18,25.5,5.96,19.04,20.63,1.305,3.1,182,1,14800,27550,10.98,33.91,,,,9.98,,8250,31200,,17000,10.4,249,145.5,,,14.445,6.65,,65.46,13.29,2274,26.74,,,,,,1089.75,0.7779,2.8346,119.275,1.1324,31.4665,0.92585,62.085,6.57395,1.2518,1.52595,8.3043,0.7407,7.75395,32.645,1.35525,11.68175,1
11-Feb-15,825,150.81,69.24,56.58,117.3,86.01,77.32,58.5,37150,4.79,41.75,,54,65.15,90.65,15.12,53.85,84.46,12.9,,36.52,265.99,100.32,40.435,77.69,105,94.01,,33.68,88.27,64.54,30.3,25.98,,,2460.15,23.47,54.48,43.85,195.5,61.27,38.27,106.02,78.53,,19.69,,,2502,,10.55,,256,146.73,,,2478,20.25,101.67,12.8,53.1,46.59,33.93,178.85,40.36,52.53,27.24,6.89,43.16,48.8,,,20.65,373,35.9,,116,16.1,29.25,46.24,24800,,44.77,135.75,1.98,869,15.94,,40.19,81,33.55,37.43,36.94,25.525,5.93,19.01,20.38,1.3,3.14,186,1,14800,26850,11.61,33.63,,,,9.84,,8280,33050,,17600,10.69,250.5,145.5,,,14.08,6.71,,67.05,13.38,,26.96,,,,,,1097.4,0.7713,2.86685,120.38,1.13045,31.5035,0.92645,62.26,6.58495,1.26545,1.5266,8.3935,0.7379,7.75465,32.67,1.36155,11.882,1
12-Feb-15,821,153.81,76.08,57.2,119.48,80.48,79.29,59.43,37000,4.92,42.99,1786,54.87,66.19,92.18,15.2,55.13,87.52,12.95,,36.92,270.91,104.06,40.885,78.45,105.5,93.81,713,34.68,89.47,65.26,31.3,26.43,,4100,2462.8,23.5,54.67,43.98,196,61.98,37.93,108.66,80.5,,20.06,,,2586,,10.6,,256,149.22,2383,,2477,20.5,104.75,12.22,54.32,47.39,33.17,180.05,41.54,54.39,29.565,6.94,48.86,48.68,2281,2111,20.98,378.5,37.51,2465,116,16.16,29.25,47.39,23600,877,46.15,142.95,1.98,870,16,551,42.52,81,33.61,37.08,36.57,24.965,6.15,19.08,20.24,1.31,3.15,186,0.98,14650,27300,11.93,33.99,,,,10.4,,8240,31650,,17700,10.6,248,146,,,14.615,6.75,,69.01,13.24,2359,26.81,,,,,,1110.75,0.77135,2.84145,118.99,1.13725,31.5275,0.9285,62.255,6.54585,1.25065,1.53665,8.4564,0.74035,7.75395,32.65,1.3575,11.766,1
